"Date","Open","High","Low","Close","% Change","% Change vs Average","Volume"
"2020-03-30T07:00:00.000Z","363.00","377.80","361.17","370.96","3.88","3.77","8,621,964"
"2020-03-31T07:00:00.000Z","367.93","383.01","366.44","375.50","1.22","1.11","9,366,464"
"2020-04-01T07:00:00.000Z","376.05","380.23","361.02","364.08","-3.04","-3.15","6,672,454"
"2020-04-02T07:00:00.000Z","364.08","370.99","360.06","370.08","1.65","1.54","4,592,477"
"2020-04-03T07:00:00.000Z","367.47","370.90","357.51","361.76","-2.25","-2.36","4,860,768"
"2020-04-06T07:00:00.000Z","365.22","380.29","361.71","379.96","5.03","4.92","8,183,921"
"2020-04-07T07:00:00.000Z","380.00","381.33","369.34","372.28","-2.02","-2.13","7,046,438"
"2020-04-08T07:00:00.000Z","374.01","378.39","368.31","371.12","-0.3116","-0.4206","6,908,879"
"2020-04-09T07:00:00.000Z","371.06","372.10","363.03","370.72","-0.1078","-0.2167","7,711,296"
"2020-04-13T07:00:00.000Z","371.31","400.51","367.70","396.72","7.01","6.90","11,692,922"
"2020-04-14T07:00:00.000Z","397.50","417.82","394.85","413.55","4.24","4.13","11,580,983"
"2020-04-15T07:00:00.000Z","413.00","434.98","412.25","426.75","3.19","3.08","13,561,222"
"2020-04-16T07:00:00.000Z","437.00","449.52","431.61","439.17","2.91","2.80","16,128,666"
"2020-04-17T07:00:00.000Z","431.00","432.00","414.69","422.96","-3.69","-3.80","12,616,258"
"2020-04-20T07:00:00.000Z","435.17","444.49","430.56","437.49","3.44","3.33","12,655,818"
"2020-04-21T07:00:00.000Z","444.77","447.00","425.60","433.83","-0.8366","-0.9456","23,177,550"
"2020-04-22T07:00:00.000Z","429.73","433.00","413.00","421.42","-2.86","-2.97","21,123,773"
"2020-04-23T07:00:00.000Z","419.26","438.41","419.26","426.70","1.25","1.14","13,952,330"
"2020-04-24T07:00:00.000Z","425.00","427.17","415.88","424.99","-0.4007","-0.5097","8,670,362"
"2020-04-27T07:00:00.000Z","425.00","429.00","420.84","421.38","-0.8494","-0.9584","6,277,480"
"2020-04-28T07:00:00.000Z","419.99","421.00","402.91","403.83","-4.16","-4.27","10,101,233"
